title,link,summary,date
ECB launches competition for kids to train with England women's team,https://www.espncricinfo.com/story/ecb-launches-competition-for-kids-to-train-with-england-women-s-team-1177062,Competition is open to girls between the ages of 7 and 11 in England and Wales,08-Mar-2019
Aaron Finch dismissal brings ball-tracking back in focus,https://www.espncricinfo.com/story/aaron-finch-dismissal-brings-ball-tracking-back-in-focus-1177059,"The replay showed the ball pitching on leg stump, when it had pitched on middle stump",08-Mar-2019
"Shoaib Malik to lead as Umar Akmal, Junaid recalled",https://www.espncricinfo.com/story/shoaib-malik-to-lead-as-umar-akmal-junaid-khan-recalled-1177055,"The decision to rest six players, chief selector Inzamam-ul-Haq said, was taken largely to ensure they got adequate rest before the World Cup",08-Mar-2019
Woakes commits to Warwickshire with three-year deal,https://www.espncricinfo.com/story/woakes-commits-to-warwickshire-with-three-year-deal-1177058,Allrounder commits to club until at least 2022 after extending existing contract,08-Mar-2019
D'Arcy Short and Kane Richardson join Durham and Derbyshire for T20 Blast,https://www.espncricinfo.com/story/d-arcy-short-and-kane-richardson-join-durham-and-derbyshire-for-t20-blast-1177053,Leading run-scorer and wicket-taker in this year's Big Bash League will be plying their trade in England this summer,08-Mar-2019
'Secondary schools are desperate for girls cricket' - Charlotte Edwards welcomes new schools initiative,https://www.espncricinfo.com/story/secondary-schools-are-desperate-for-girls-cricket-charlotte-edwards-welcomes-schools-initiative-1177000,"Former England captain at the launch of a new schools initiative from the charity, Chance to Shine",08-Mar-2019
"Doolan, McDermott wear down Victoria to salvage draw",https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-tasmania-24th-match-1150129/match-report-4,Tasmania's top three and Ben McDermott put up a solid display of attritional batting in the face of a 476-run target,08-Mar-2019
India players sport 'special cap' to honour Pulwama attack victims,https://www.espncricinfo.com/story/virat-kohli-and-team-sport-special-cap-to-honour-pulwama-attack-victims-1177036,The team also decided to donate all their match fees for this ODI to the National Defence Fund.,08-Mar-2019
Jharkhand pip Gujarat in last-ball finish; Delhi shot out for 83,https://www.espncricinfo.com/story/jharkhand-pip-gujarat-in-last-ball-finish-delhi-shot-out-for-83-1177034,Chirag Gandhi fails to get bat on ball with two runs needed for Gujarat in a thrilling finish,08-Mar-2019
Kohli 123 in vain as bowlers help pull one back for Australia,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-3rd-odi-1168244/match-report,"In the Ranchi ODI, Virat Kohli scored an imperious century but ran out of support in a chase of 314 as Australia clinched a win to keep the series alive",08-Mar-2019
Afghanistan turn the tables with come-from-behind win,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-4th-odi-1168118/match-report,"Afghanistan rose from being 81 for 6 in the 18th over thanks to fifties from Asghar, Nabi, and Rashid as they beat Ireland by 109 runs",08-Mar-2019
"Explainer - Pant on the rise, no room yet for Shaw and Agarwal",https://www.espncricinfo.com/story/explainer-pant-on-the-rise-no-room-yet-for-shaw-and-agarwal-1177029,"Who gained, who lost, what are the indications - making sense of the latest BCCI central contracts",08-Mar-2019
"Smith, Warner, Starc not in squad for ODIs against Pakistan",https://www.espncricinfo.com/story/smith-warner-starc-not-in-squad-for-odis-against-pakistan-1177023,"However, the Indian Premier League, which starts one day after the Pakistan series, will feature Smith and Warner",08-Mar-2019
Rain washes out first day of second New Zealand-Bangladesh Test in Wellington,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-2nd-test-1153848/match-report-1,"Play is scheduled to begin half an hour early on day two, but the forecast remains grim",08-Mar-2019
England look to avoid leaving West Indies empty-handed with T20 series on the line,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-2nd-t20i-1158072/match-preview,"Tourists lead 1-0, can claim their only silverware of tour in St Kitts",07-Mar-2019
Nathan Lyon comes in from the ODI cold to press his World Cup claims,https://www.espncricinfo.com/story/nathan-lyon-comes-in-from-the-odi-cold-to-press-his-world-cup-claims-1177005,"Spinner has been overlooked in one-day cricket, but is timing his run to the World Cup well",07-Mar-2019
David Willey questions prospect of Jofra Archer's fast-tracking into England World Cup plans,https://www.espncricinfo.com/story/david-willey-questions-prospect-of-jofra-archer-s-fast-tracking-into-england-world-cup-plans-1177003,Left-arm seamer under pressure to make his case in final two matches of England's tour,07-Mar-2019
"Rishabh Pant, Kuldeep Yadav bag INR 5 crore central contracts",https://www.espncricinfo.com/story/rishabh-pant-kuldeep-yadav-bag-inr-5-crore-central-contracts-1176995,"The wicketkeeper-batsman was awarded a category A contract, the second-most lucrative, while Shikhar Dhawan and Bhuvneshwar Kumar were moved down from category A+ to A",07-Mar-2019
"New BCCI ombudsman to adjudicate Pandya, Rahul's case",https://www.espncricinfo.com/story/new-bcci-ombudsman-to-adjudicate-hardik-pandya-kl-rahul-s-case-1176994,"Justice DK Jain met all three members of the CoA, along with the BCCI top brass in Delhi on Thursday",07-Mar-2019
Time running out for South Africa batsmen as World Cup approaches,https://www.espncricinfo.com/story/time-running-out-for-south-africa-batsmen-as-world-cup-approaches-1176987,"Faf du Plessis and Quinton de Kock are having great seasons, but South Africa are far from having a settled batting line-up",07-Mar-2019
Smriti Mandhana wants domestic batsmen to step up,https://www.espncricinfo.com/story/smriti-mandhana-wants-domestic-batsmen-to-step-up-1176982,India's stand-in T20I captain also said running between the wickets was a 'major difference' between her team and others,07-Mar-2019
"'Important to keep improving' - George Dockrell makes an impact, with the bat",https://www.espncricinfo.com/story/important-to-keep-improving-george-dockrell-makes-an-impact-with-the-bat-1176981,"The left-arm spinner expects Ireland to push Afghanistan much harder in the ODIs - ""a format that suit us"" - than they did in the T20Is",07-Mar-2019
Bhuvneshwar back as India aim to sew up series,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-3rd-odi-1168244/match-preview,"Having dug deep into their reserves all series, India will be looking to do more of the same in Ranchi against Australia",07-Mar-2019
Somerset appoint Heath Streak as bowling coach,https://www.espncricinfo.com/story/somerset-appoint-heath-streak-as-bowling-coach-1176974,Former Zimbabwe allrounder and national coach Heath Streak has been picked up by Somerset for a short stint as a consultant bowling coach,07-Mar-2019
"Danielle Wyatt, Katherine Brunt steal the show as England seal series",https://www.espncricinfo.com/series/eng-w-in-india-2018-19-1172156/india-women-vs-england-women-2nd-t20i-1172164/match-report,India went down by five wickets in the second T20I after another poor performance with the bat,07-Mar-2019
'Value these opportunities' - Lasith Malinga upset with batsmen after Centurion capitulation,https://www.espncricinfo.com/story/value-these-opportunities-lasith-malinga-upset-with-batsmen-after-centurion-capitulation-1176970,Sri Lanka captain displeased with batting unit for squandering a chance to level the ODI series,07-Mar-2019
Pucovski ton leaves Tasmania facing 476-run target,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-tasmania-24th-match-1150129/match-report-3,"Will Pucovski struck his second century of the Sheffield season, adding century stands with Nic Maddinson and Cameron White",07-Mar-2019
Onus on Bangladesh quicks to step up as New Zealand eye series win,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-2nd-test-1153848/match-preview,"With a lethal pace attack and firepower in the batting, New Zealand have everything in place to wrap up the series in Wellington",07-Mar-2019
Hamstring injury puts 'devastated' Daniel Worrall out of action,https://www.espncricinfo.com/story/hamstring-injury-puts-devastated-daniel-worrall-out-of-action-1176965,The South Australia fast bowler was on the radar of the national selectors for the upcoming Ashes series,07-Mar-2019
Brisbane Heat sign up Darren Lehmann as new head coach,https://www.espncricinfo.com/story/brisbane-heat-sign-up-darren-lehmann-as-new-head-coach-1176964,"The former Australia coach replaces Daniel Vettori, is set to start work with the team as early as next week",07-Mar-2019
PCA secure salary hike for players in wake of ECB broadcast windfall,https://www.espncricinfo.com/story/pca-secure-salary-hike-for-players-in-wake-of-ecb-broadcast-windfall-1176956,"Deal has been agreed in principle between Sky and Cricket West Indies, with board sign-off expected on Thursday",06-Mar-2019
Sky and CWI set to agree broadcast terms for final two T20Is,https://www.espncricinfo.com/story/sky-and-cwi-set-to-agree-broadcast-terms-for-final-two-t20is-1176955,"Fast bowler made debut against India recently, and is rated one of the best prospects in the Caribbean",06-Mar-2019
Obed McCoy to replace Andre Russell in Windies T20 squad,https://www.espncricinfo.com/story/obed-mccoy-to-replace-andre-russell-in-windies-t20-squad-1176954,England bowler takes 'encouragement' from talks with national selector Ed Smith about ODI prospects,06-Mar-2019
Chris Jordan hopes his World Cup ship 'hasn't sailed',https://www.espncricinfo.com/story/chris-jordan-hopes-his-world-cup-ship-hasn-t-sailed-1176951,England batsman cops ODI criticism on the chin as she eyes big score in second T20 against India,06-Mar-2019
Danielle Wyatt keen to convert potential into performances for good,https://www.espncricinfo.com/story/danielle-wyatt-keen-to-convert-potential-into-performances-for-good-1176943,Tournament slated to begin August 30 with two franchises from each country in participation,06-Mar-2019
"Ireland, Scotland and Netherlands set to launch Euro T20 League",https://www.espncricinfo.com/story/ireland-scotland-and-netherlands-set-to-launch-euro-t20-league-1176944,The Mumbai captain had carried niggles even during the league phase of the tournament,06-Mar-2019
Ajinkya Rahane declared unfit for Super League stage of Syed Mushtaq Ali Trophy,https://www.espncricinfo.com/story/ajinkya-rahane-declared-unfit-for-super-league-stage-of-syed-mushtaq-ali-trophy-1176899,Stand-in captain says she will grow as leader and batsman ahead of must-win fixture for India,06-Mar-2019
India's Smriti Mandhana vows to grow from tough T20I captaincy debut against England,https://www.espncricinfo.com/story/india-s-smriti-mandhana-vows-to-grow-from-tough-t20i-captaincy-debut-against-england-1176919,"Charlotte Edwards, Rory Burns focus on defending titles",06-Mar-2019
"Surrey, Hampshire cap successful year with Lord's and Lady Taverners trophies",https://www.espncricinfo.com/story/surrey-hampshire-cap-successful-year-with-lord-s-and-lady-taverners-trophies-1176896,"Earlier, Quinton de Kock scored a 70-ball 94 but South Africa lost 6 for 31 and were bowled out for 251",06-Mar-2019
"Rabada, Ngidi, Nortje save South Africa after batting collapse",https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-2nd-odi-1144168/match-report,His ban is related to the investigation into the corrupt approach to Graeme Cremer in October 2017,06-Mar-2019
Former ZC director Enock Ikope banned by ICC for 10 years,https://www.espncricinfo.com/story/former-zc-director-enock-ikope-banned-by-icc-for-10-years-1176889,Andrew Fekete and Scott Boland took three wickets each to leave Tasmania struggling to avoid the follow-on,06-Mar-2019
Matthew Wade shines but Victoria's bowlers hold sway,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-tasmania-24th-match-1150129/match-report-2,The opening bowler said the home side were targeting a better start with the new ball to make early inroads into Bangladesh,06-Mar-2019
Trent Boult prepares for more Wellington toil,https://www.espncricinfo.com/story/trent-boult-prepares-for-more-wellington-toil-1176869,"In the Nagpur ODI, the Australian batsmen played out 89 dots out of 168 balls delivered by spinners",06-Mar-2019
"Dotted by spin, the problem Australia must solve fast",https://www.espncricinfo.com/story/dotted-by-spin-the-problem-australia-must-solve-fast-1176867,Tamim Iqbal just had a light training session in Wellington after pulling up a little sore after his Hamilton efforts,06-Mar-2019
Mushfiqur Rahim unlikely to be fit for second Test to stretch Bangladesh resources,https://www.espncricinfo.com/story/mushfiqur-rahim-unlikely-to-be-fit-for-second-test-to-stretch-bangladesh-resources-1176866,"The role will be divided between overseeing the Australia teams and working with the domestic competitions, national championships and premier cricket",06-Mar-2019
Cricket Australia to split high performance role into two jobs,https://www.espncricinfo.com/story/cricket-australia-to-split-high-performance-role-into-two-jobs-1176862,Ahmed Shehzad's 46-ball 73 set Quetta Gladiators up for a convincing 43-run win over Islamabad United,06-Mar-2019
"Shehzad, Fawad pound Islamabad, Quetta guaranteed top two berth",https://www.espncricinfo.com/series/psl-2018-19-1168814/islamabad-united-vs-quetta-gladiators-26th-match-1168845/match-report,Nicholas Pooran's eye-catching fifty a highlight for home side but England take a 1-0 lead in the series,05-Mar-2019
Jonny Bairstow leads England to four-wicket win after bowlers restrict West Indies,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-1st-t20i-1158071/match-report,The 28-year old debuted in ODIs only two months ago and yet he was given the ball with 10 runs to defend and he did it in some style,05-Mar-2019
Misbah-ul-Haq's fifty helps Peshawar Zalmi clinch playoffs berth,https://www.espncricinfo.com/series/psl-2018-19-1168814/lahore-qalandars-vs-peshawar-zalmi-25th-match-1168844/match-report,"Lahore Qalandars had reduced Peshawar Zalmi to 20 for 5. Then walked in Misbah-ul-Haq, who combined with Darren Sammy to seal a knockouts berth for his side",05-Mar-2019
SA continue search for best XI as SL look to end ODI rut,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-2nd-odi-1144168/match-preview,"South Africa may have won the first ODI, but at this point, results are almost secondary to the goal of identifying who the best limited-overs cricketers in the country are",05-Mar-2019
Cameron Bancroft and Josh Philippe keep South Australia winless,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/western-australia-vs-south-australia-23rd-match-1150131/match-report-3,Western Australia had few alarms chasing down 243 after South Australia lost Dan Worrall to injury,05-Mar-2019
Sean Abbott and Moises Henriques dismantle Queensland for 89,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/queensland-vs-new-south-wales-22nd-match-1150130/match-report-3,New South Wales kept the pressure on Victoria at the top of the table as they wrapped up a 174-run victory inside three days,05-Mar-2019
Kohli and Vijay Shankar bring up India's 500th ODI victory,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-2nd-odi-1168243/match-report,"Australia came desperately close, with Marcus Stoinis and Peter Handscomb playing good hands in the middle order, but they couldn't pull off a tough chase",05-Mar-2019
Andy Balbirnie's 145* helps Ireland level the series,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-3rd-odi-1168117/match-report,"Afghanistan recovered from 74 for 5 on the back of Najibullah Zadran's maiden ODI hundred to post 256 for 8 but as it panned out, it wasn't enough",05-Mar-2019
Nic Maddinson's century spree continues to lead Victoria,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-tasmania-24th-match-1150129/match-report-1,"After a difficult start against Riley Meredith, Victoria were put in control by a 170-run stand between Maddinson and Marcus Harris",05-Mar-2019
Dawid Malan itching to restate his credentials after season in the wilderness,https://www.espncricinfo.com/story/dawid-malan-itching-to-restate-his-credentials-after-season-in-the-wilderness-1176760,"Batsman cast aside after fallow run in Test cricket, but T20I record stands up to scrutiny",04-Mar-2019
"Usman Shinwari, Umer Khan knock Multan Sultans out",https://www.espncricinfo.com/series/psl-2018-19-1168814/karachi-kings-vs-multan-sultans-24th-match-1168843/match-report,"The duo combined to pick up 7 for 37 before Liam Livingstone took Karachi Kings to victory in the final over, courtesy the only six of the match",04-Mar-2019
World Cup still the focus for England and West Indies despite format switch,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-1st-t20i-1158071/match-preview,Andre Russell set to miss out with knee injury as England's fringe players are given chance to press their claims,04-Mar-2019
Broadcast dispute hits CWI pockets as Sky baulk at cost of additional T20Is,https://www.espncricinfo.com/story/broadcast-dispute-hits-cwi-pockets-as-sky-baulk-at-cost-of-additional-t20is-1176755,"Final two matches, valued at $1 million each, were added to itinerary after tour had been signed off",04-Mar-2019
Shane Watson's unbeaten 91 seals Quetta's PSL playoff spot,https://www.espncricinfo.com/series/psl-2018-19-1168814/peshawar-zalmi-vs-quetta-gladiators-23rd-match-1168842/match-report,"Zalmi paid for a conservative approach through the early and middle parts of their innings, which meant Kamran Akmal's quickfire fifty went in vain",04-Mar-2019
Imran Tahir to retire from ODIs after 2019 World Cup,https://www.espncricinfo.com/story/imran-tahir-to-retire-from-odis-after-2019-world-cup-1176734,"The South Africa legspinner will still be available for T20Is, at least until the 2020 T20 World Cup",04-Mar-2019
Jhulan Goswami back at the top in ODI bowling rankings,https://www.espncricinfo.com/story/jhulan-goswami-back-at-the-top-in-odi-bowling-rankings-1176730,"India fast bowler, the leading wicket-taker in ODIs, is now closer to the record for the most number of days at the No. 1 position",04-Mar-2019
Courtney Walsh urges patience with Bangladesh's fast bowlers,https://www.espncricinfo.com/story/courtney-walsh-urges-patience-with-bangladesh-s-fast-bowlers-1176728,"""You have to give a guy a chance to play a couple of games and then if he hasn't proved his worth, you can make changes""",04-Mar-2019
Travis Head leads from the front to take South Australia lead over 200,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/western-australia-vs-south-australia-23rd-match-1150131/match-report-2,Nick Winter took four wickets to leave the first-innings scores almost level before the South Australia captain held firm,04-Mar-2019
Tammy Beaumont and Heather Knight shine as England go 1-0 up,https://www.espncricinfo.com/series/eng-w-in-india-2018-19-1172156/india-women-vs-england-women-1st-t20i-1172163/match-report,India lose opening T20I by 41 runs after visitors put up dominant all-round performance,04-Mar-2019
AB de Villiers out of Pakistan leg of the PSL,https://www.espncricinfo.com/story/ab-de-villiers-out-of-pakistan-leg-of-the-psl-1176668,The South African ace will not turn out for Lahore Qalandars in the Pakistan leg of the tournament because of a back problem,04-Mar-2019
Hughes' gritty half-century bolsters New South Wales,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/queensland-vs-new-south-wales-22nd-match-1150130/match-report-2,Queensland managed a small first-innings but could face a tough chase in conditions that continue to aid the bowlers,04-Mar-2019
Australia need to find the right tempo to challenge India,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-2nd-odi-1168243/match-preview,"The visitors' bowling attack caused some problems for India but once the hosts' middle order settled down, there weren't too many hiccups",04-Mar-2019
Kane Williamson poised to topple Virat Kohli as No. 1 Test batsman,https://www.espncricinfo.com/story/kane-williamson-poised-to-topple-virat-kohli-as-no-1-test-batsman-1176695,New Zealand captain is just seven points behind his Indian counterpart in the ICC rankings,04-Mar-2019
'We keep making the same mistakes' - Bayliss hoping for World Cup wake-up after 'embarrassing' loss,https://www.espncricinfo.com/story/we-keep-making-the-same-mistakes-bayliss-hoping-for-world-cup-wake-up-after-embarrassing-loss-1176670,Jofra Archer set to win a chance in England's next ODI engagements as coach admits some are playing for their places in the World Cup squad,03-Mar-2019
Guthrie cuts through South Australia after Cartwright's rare bowling success,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/western-australia-vs-south-australia-23rd-match-1150131/match-report-1,South Australia suffered another batting collapse as they lost all ten wickets for 95 but managed to back their own inroads before the close,03-Mar-2019
PSL: all three Lahore fixtures shifted to Karachi,https://www.espncricinfo.com/story/psl-all-three-lahore-fixtures-shifted-to-karachi-1176639,Disruption in flight services around Lahore following the tensions between Pakistan and India is the primary reason for the change,03-Mar-2019
"Batsmen took the 'easier options' in the first innings, says Mahmudullah",https://www.espncricinfo.com/story/batsmen-took-the-easier-options-in-the-first-innings-says-mahmudullah-1176629,Bangladesh captain happy with young pacers' attitude despite the trio conceding 369 runs for only one wicket,03-Mar-2019
Luke Feldman takes five before New South Wales hit back,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/queensland-vs-new-south-wales-22nd-match-1150130/match-report-1,On a lively Gabba pitch 14 wickets fell on the opening day with only one batsman passing 30,03-Mar-2019
"Tahir, du Plessis, de Kock headline dominant win for South Africa",https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-1st-odi-1144167/match-report,The legspinner's three-for helped bowl Sri Lanka out for 231 before the batting duo made light work of the chase,03-Mar-2019
Bangladesh posted 'a massive challenge' with their fightback - Kane Williamson,https://www.espncricinfo.com/story/bangladesh-posted-a-massive-challenge-with-their-fightback-kane-williamson-1176627,"New Zealand captain impressed with Bangladesh's counter-attack against the short-ball barrage, expects tough scrap in the second Test",03-Mar-2019
Wareham and Perry shine as Australia sweep Rose Bowl 3-0,https://www.espncricinfo.com/series/nz-women-tour-of-aus-2018-19-1144965/australia-women-vs-new-zealand-women-3rd-odi-1144984/match-report,An impressive bowling performance on an oppressively hot day meant New Zealand didn't have enough runs to play with on a good batting surface,03-Mar-2019
"'My aim was to survive' - Soumya Sarkar makes a statement, finally",https://www.espncricinfo.com/story/my-aim-was-to-survive-soumya-sarkar-makes-a-statement-finally-1176625,"In Hamilton, the batsman showed that he had learnt to bat time and curb his natural stroke-making instincts",03-Mar-2019
Cricket Australia aiming to double its female Board presence,https://www.espncricinfo.com/story/cricket-australia-aiming-to-double-its-female-board-presence-1176624,"Kevin Roberts, the CA CEO, says that there are still not enough women in leadership positions at the governing body",03-Mar-2019
MS Dhoni 'has the knack of getting the best out of every player' - Kedar Jadhav,https://www.espncricinfo.com/story/ms-dhoni-has-the-knack-of-getting-the-best-out-of-every-player-kedar-jadhav-1176615,"The middle-order batsman gave another glimpse of his utility, picking up a wicket and playing a big role in India pulling off a tough chase",03-Mar-2019
New Zealand wrap up victory after defiant tons from Soumya Sarkar and Mahmudullah,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-test-1153847/match-report-4,"A counterattacking 235-run partnership for the fifth wicket could not deny the hosts victory, but it delayed it significantly",03-Mar-2019
'It's been an honour to wear the crest' - Chris Gayle bows out on home soil with flamboyant farewell,https://www.espncricinfo.com/story/it-s-been-an-honour-to-wear-the-crest-chris-gayle-bows-out-on-home-soil-with-flamboyant-farewell-1176600,Clare Connor to head Women's Cricket Committee as ICC announce age group World Cup for women,02-Mar-2019
"UAE, Scotland confirmed as T20 World Cup qualifying hosts as ICC launch women's initiatives",https://www.espncricinfo.com/story/uae-scotland-confirmed-as-t20-world-cup-qualifying-hosts-as-icc-launch-women-s-initiatives-1176598,"The ICC is believed to have turned down the BCCI's proposal for member countries to ""sever"" ties with other members that harbour terrorism",02-Mar-2019
Shashank Manohar turns down BCCI request on terrorism,https://www.espncricinfo.com/story/shashank-manohar-turns-down-bcci-request-on-terrorism-1176596,Head coach suggests Archer could be picked for England's ODI series against Pakistan in early May,02-Mar-2019
"Jofra Archer on World Cup radar, says Trevor Bayliss, after England suffer another off-day",https://www.espncricinfo.com/story/jofra-archer-on-world-cup-radar-says-trevor-bayliss-after-england-suffer-another-off-day-1176595,The captain said that gave the lower-middle order an opportunity to deal with the pressure of a run-chase,02-Mar-2019
"India 99 for 4, Kohli to Shastri: ""This is good""",https://www.espncricinfo.com/story/india-99-for-4-kohli-to-shastri-this-is-good-1176579,"While the visitors will be eyeing their first limited-overs series win here, this would be South Africa's last chance to try and figure out their World Cup  XI",02-Mar-2019
Can confident Sri Lanka spring another surprise on wounded South Africa?,https://www.espncricinfo.com/series/sl-in-sa-2018-19-1144142/south-africa-vs-sri-lanka-1st-odi-1144167/match-preview,England bowled out for 113 as West Indies end series 2-2,02-Mar-2019
South Africa will lose a lot of players to Kolpak in near future - Morne Morkel,https://www.espncricinfo.com/story/south-africa-will-lose-a-lot-of-players-to-kolpak-in-near-future-morne-morkel-1176542,'What security do you give the guys [in terms of] life after cricket?' the former Test bowler asked of CSA,02-Mar-2019
Bowlers only have to err a fraction with Kane Williamson - Craig McMillan,https://www.espncricinfo.com/story/bowlers-only-have-to-err-a-fraction-with-kane-williamson-craig-mcmillan-1176535,"'He is just so good that he goes about his work with minimal fuss,' New Zealand's batting coach said. 'But he scores just as quickly as anyone in world cricket'",02-Mar-2019
"Kedar Jadhav, MS Dhoni steer India home after wobble",https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-1st-odi-1168242/match-report,Jadhav and Dhoni rescued India with an unbroken 141 stand to steer them home,02-Mar-2019
Second ODI washed out after Ireland show fight,https://www.espncricinfo.com/series/afghanistan-v-ireland-2018-19-1168107/afghanistan-vs-ireland-2nd-odi-1168116/match-report,"Hazmatullah Zazai, Rahmat Shah, and Hashmatullah Shahidi made fifties for Afghanistan before rain stopped play towards the end of their innings",02-Mar-2019
New Zealand make inroads after Williamson's 200 in record total of 715,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-test-1153847/match-report-3,It was another day of leather-chasing for Bangladesh as New Zealand made their highest Test total before claiming four wickets after tea,02-Mar-2019
Doctors feared Mitchell Marsh had suffered ruptured testicle,https://www.espncricinfo.com/story/doctors-feared-mitchell-marsh-had-suffered-ruptured-testicle-1176497,Marsh was struck in the box last month while preparing for the return of the Sheffield Shield,02-Mar-2019
"Bravo, Tanvir lead the way as bowlers set up win for Quetta Gladiators",https://www.espncricinfo.com/series/psl-2018-19-1168814/multan-sultans-vs-quetta-gladiators-22nd-match-1168841/match-report,Teenage quick Mohammad Hasnain makes an impression for Quetta too as Multan Sultans all but out of the running after a six-wicket defeat,01-Mar-2019
"Adil Rashid credits Eoin Morgan for keeping faith in England's ""Hoover""",https://www.espncricinfo.com/story/adil-rashid-credits-eoin-morgan-for-keeping-faith-in-england-s-hoover-1176487,"Four wickets in five balls ended extraordinary contest in Grenada, and confirmed resilience of  legspinning matchwinner",01-Mar-2019
Liam Dawson's last-ball four helps Peshawar Zalmi clinch thriller,https://www.espncricinfo.com/series/psl-2018-19-1168814/islamabad-united-vs-peshawar-zalmi-21st-match-1168840/match-report,Captain Sammy too plays his part with a 29-ball 40 in a crucial 89-run partnership,01-Mar-2019
Ashton Agar joins Birmingham Bears for T20 Blast campaign,https://www.espncricinfo.com/story/ashton-agar-joins-birmingham-bears-for-t20-blast-campaign-1176482,Spinning allrounder played a key role in Perth Scorchers' recent title wins in the Big Bash,01-Mar-2019
IPL won't impact World Cup selection - Virat Kohli,https://www.espncricinfo.com/story/ipl-won-t-impact-world-cup-selection-virat-kohli-1176480,He also made it clear India won't compromise on their bowling attack just to give World Cup aspirants game time,01-Mar-2019
Series on the line as England and West Indies six-hitters prepare for final thrash,https://www.espncricinfo.com/series/england-tour-of-wi-2018-19-1158056/west-indies-vs-england-5th-odi-1158070/match-preview,Boundary-laden series set for feisty finale on one of the best batting surfaces in the Caribbean,01-Mar-2019
Under-pressure Aaron Finch has a 'balancing act' on his hands,https://www.espncricinfo.com/story/under-pressure-aaron-finch-has-a-balancing-act-on-his-hands-1176475,The Australia captain is pleased with Glenn Maxwell's form and excited about seeing new boy Ashton Turner bat in ODIs,01-Mar-2019
Reeza Hendricks and Theunis de Bruyn handed South Africa contracts,https://www.espncricinfo.com/story/reeza-hendricks-and-theunis-de-bruyn-handed-south-africa-contracts-1176454,"There is no room for Imran Tahir, Chris Morris and JP Duminy in the 16-man list; Raisibe Ntozakhe is among 14 women to be contracted",01-Mar-2019
"Jeet Raval hits maiden Test century, with Tom Latham's game as his 'blueprint'",https://www.espncricinfo.com/story/jeet-raval-hits-maiden-test-century-with-tom-latham-s-game-as-his-blueprint-1176452,"The opening batsmen hit 254 runs together, New Zealand's highest for the first wicket since 1972",01-Mar-2019
Why Bangladesh left out Mustafizur Rahman,https://www.espncricinfo.com/story/why-bangladesh-left-out-mustafizur-rahman-1176451,"Coach Steve Rhodes has said the left-armer's fitness makes it a 'struggle' for him to bowl in back-to-back Test matches, and that he will feature in the second Test in Wellington",01-Mar-2019
Search for ideal XI continues as India and Australia square off in Hyderabad,https://www.espncricinfo.com/series/aus-in-ind-2018-19-1168237/india-vs-australia-1st-odi-1168242/match-preview,"Australia have confirmed that Alex Carey will keep wicket, while India may look to try out KL Rahul with only five ODIs left before the World Cup",01-Mar-2019
Raval and Latham hundreds set up New Zealand's dominance,https://www.espncricinfo.com/series/bangladesh-in-nz-2018-19-1153831/new-zealand-vs-bangladesh-1st-test-1153847/match-report-2,A mammoth opening stand of 254 laid the foundation for New Zealand to build hefty lead with the promise of more to come with Kane Williamson unbeaten,01-Mar-2019
